file_name,image_size,prediction_type,datetime,execution_time,model,confidence_threshold
selfie.jpg,99KB,IMAGE_SEGMENTATION,2023-11-21 05:15:54,3.8544116020202637,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_DATA_SEG,2023-11-21 05:16:05,3.301142930984497,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 05:16:30,2.448176145553589,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 05:19:09,2.8485398292541504,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 05:19:54,2.829688310623169,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:10:39,2.4936094284057617,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:11:49,2.5474047660827637,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:12:40,2.5623130798339844,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:13:24,2.59751558303833,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:14:07,2.1049816608428955,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:14:13,2.155658006668091,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:19:45,2.919182062149048,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:21:20,3.280871868133545,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:24:14,3.0555622577667236,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:24:48,2.623136281967163,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_DATA_SEG,2023-11-21 06:25:34,3.210660934448242,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_REMOVE_ITEMS,2023-11-21 06:26:10,2.5793888568878174,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_SEGMENTATION,2023-11-21 06:26:23,3.3091864585876465,yolov8m-seg.pt,0.5
selfie.jpg,99KB,IMAGE_DATA_SEG,2023-11-21 06:27:53,3.2937211990356445,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:09:21,3.126202344894409,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:11:23,2.436793327331543,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:30:31,2.4162049293518066,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:31:08,2.654719352722168,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:38:28,2.7129952907562256,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:38:52,2.277569055557251,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:39:24,2.2852203845977783,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:39:51,2.3447277545928955,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:40:53,2.458728790283203,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:40:55,2.479249954223633,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:41:07,2.333771228790283,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 08:41:09,2.284205436706543,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:44:19,2.3957157135009766,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 08:44:22,2.3826775550842285,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:47:34,2.3649489879608154,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 08:47:37,2.351109504699707,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:54:54,2.3704426288604736,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 08:54:56,2.3718934059143066,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 08:55:48,2.3655097484588623,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 08:55:50,2.3353607654571533,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:00:16,2.3308262825012207,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:00:19,2.317816972732544,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:01:36,2.515716075897217,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:01:38,2.500718832015991,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:02:51,2.2993433475494385,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:03:54,2.1531426906585693,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:06:36,2.487745761871338,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:06:38,2.309969186782837,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:06:44,2.1619338989257812,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:07:17,2.097130060195923,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:07:25,2.106642723083496,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:07:53,2.3307063579559326,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:07:56,2.3218743801116943,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:08:06,2.039123296737671,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:08:21,2.1078200340270996,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:08:58,2.3533987998962402,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:09:01,2.3186795711517334,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:09:10,2.085988759994507,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:14:07,2.438896656036377,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:15:21,2.3581948280334473,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:15:23,2.353874683380127,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:15:34,2.1133761405944824,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 09:30:24,6.26787805557251,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 09:30:30,6.263108015060425,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 09:30:50,5.462982416152954,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:26:49,5.9705727100372314,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:26:55,5.846883296966553,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:27:03,5.22727370262146,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:29:17,9.955277681350708,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:29:22,14.009639501571655,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:29:25,15.357845067977905,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:29:30,9.73989725112915,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:29:32,9.304500818252563,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:29:35,9.917872905731201,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:29:49,5.395129680633545,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:29:59,5.185482501983643,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:30:27,5.108182668685913,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:31,17.277474403381348,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:33,18.68978261947632,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:36,21.893351316452026,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:39,24.264239072799683,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:42,22.878955364227295,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:44,25.89018225669861,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:50,16.49389958381653,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:31:56,22.05091691017151,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:02,17.214906692504883,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:06,24.981996536254883,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:06,24.542622089385986,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:08,22.998944759368896,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:09,17.556453466415405,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:32:44,5.939785480499268,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:32:50,5.7838523387908936,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:33:04,5.146150588989258,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:33:42,5.261512994766235,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_SEGMENTATION,2023-11-21 10:34:23,7.097784519195557,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_DATA_SEG,2023-11-21 10:34:30,6.556706190109253,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_SEGMENTATION,2023-11-21 10:34:56,7.339117527008057,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_DATA_SEG,2023-11-21 10:35:03,6.875868082046509,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_SEGMENTATION,2023-11-21 10:35:12,6.525912284851074,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_DATA_SEG,2023-11-21 10:35:20,6.797595977783203,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:35:31,5.686436653137207,yolov8m-seg.pt,0.5
food.jpg,223KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:36:07,5.6674230098724365,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:36:27,7.5509562492370605,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:36:34,6.6318254470825195,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:40:12,6.009153604507446,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:40:18,5.894728660583496,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:42:02,5.28812050819397,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:49:49,7.46579384803772,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:49:56,6.009502649307251,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:50:32,7.106642961502075,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:50:38,5.799261569976807,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:51:24,6.966684818267822,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:51:30,6.396075010299683,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:52:22,7.394573926925659,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:52:29,6.288671970367432,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:54:20,7.1360108852386475,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:54:27,6.129528760910034,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:55:11,7.085535287857056,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:55:17,5.9884397983551025,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:55:57,8.168713331222534,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:56:03,6.1154866218566895,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:57:17,5.3436291217803955,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 10:58:15,5.915894985198975,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 10:58:21,5.9394965171813965,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:58:38,5.645342826843262,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:58:51,5.15774941444397,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:59:01,5.105366945266724,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:59:24,5.283971071243286,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 10:59:42,5.201884031295776,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 11:02:33,6.46205472946167,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 11:02:45,5.154755592346191,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 11:03:25,6.544821739196777,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 11:04:19,7.126224517822266,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 11:04:26,5.903850793838501,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_SEGMENTATION,2023-11-21 11:04:41,5.953922271728516,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_DATA_SEG,2023-11-21 11:04:47,5.896769046783447,yolov8m-seg.pt,0.5
image.jpg,71KB,IMAGE_REMOVE_ITEMS,2023-11-21 11:05:06,5.111479043960571,yolov8m-seg.pt,0.5
